0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250
29.05;29.009;28.985;28.958;28.916;28.867;28.825;28.785;28.724;28.68;28.624;28.581;28.535;28.487;28.444;28.411;28.36;28.323;28.302;28.283;28.226;28.122;28.056;28.052;28.041;28.006;27.889;27.838;27.808;27.782;27.754;27.736;27.706;27.677;27.653;27.619;27.613;27.586;27.549;27.528;27.494;27.448;27.419;27.386;27.352;27.314;27.281;27.243;27.223;27.194;27.137;27.113;27.102;27.084;27.013;26.893;26.826;26.798;26.713;26.519;26.306;26.147;26.027;25.921;25.857;25.814;25.76;25.705;25.656;25.619;25.581;25.53;25.477;25.428;25.378;25.308;25.246;25.182;25.141;25.112;25.083;25.029;24.969;24.944;24.923;24.895;24.847;24.789;24.775;24.739;24.717;24.636;24.568;24.57;24.539;24.518;24.472;24.42;24.445;24.49;24.518;24.587;24.702;24.902;24.902;24.902;24.902;24.902;24.902;24.902;24.902;24.902;24.902;24.902;24.902;24.902;24.902;24.902;24.902;24.929;24.816;24.77;24.743;24.708;24.66;24.64;24.608;24.548;24.49;24.451;24.42;24.371;24.335;24.309;24.271;24.222;24.201;24.171;24.13;24.107;24.081;24.056;24.034;24.004;23.98;23.958;23.921;23.903;23.866;23.856;23.829;23.806;23.789;23.767;23.758;23.738;23.703;23.658;23.634;23.61;23.59;23.54;23.497;23.464;23.418;23.388;23.347;23.303;23.265;23.22;23.186;23.156;23.109;23.073;23.04;23.021;22.974;22.946;22.923;22.892;22.872;22.845;22.819;22.8;22.785;22.763;22.751;22.728;22.735;22.695;22.625;22.576;22.566;22.532;22.501;22.476;22.436;22.421;22.381;22.361;22.335;22.296;22.262;22.237;22.204;22.172;22.144;22.12;22.097;22.065;22.044;22.01;21.992;21.974;21.954;21.95;21.939;21.92;21.864;21.84;21.821;21.827;21.804;21.735;21.715;21.69;21.687;21.666;21.652;21.629;21.595;21.57;21.537;21.521;21.476;21.437;21.395;21.347;21.302;21.259;21.216;21.169;21.127;21.089;21.066;21.039;21.028;21.013;20.99;20.999;
28.914;28.878;28.834;28.814;28.771;28.731;28.687;28.639;28.606;28.579;28.527;28.472;28.415;28.394;28.382;28.338;28.175;28.059;28.009;27.983;27.935;27.85;27.776;27.739;27.704;27.663;27.629;27.604;27.569;27.545;27.514;27.495;27.48;27.444;27.428;27.413;27.389;27.37;27.346;27.325;27.292;27.271;27.263;27.241;27.226;27.182;27.139;27.126;27.139;27.079;26.93;26.813;26.773;26.732;26.651;26.566;26.487;26.412;26.333;26.236;26.129;26.03;25.896;25.794;25.72;25.649;25.603;25.533;25.478;25.416;25.398;25.35;25.295;25.227;25.189;25.14;25.066;24.988;24.943;24.903;24.881;24.825;24.764;24.746;24.718;24.671;24.606;24.544;24.521;24.477;24.501;24.448;24.404;24.422;24.434;24.426;24.462;24.512;24.623;24.864;24.864;24.864;24.864;24.864;24.864;24.864;24.864;24.864;24.864;24.864;24.864;24.864;24.864;24.864;24.864;24.864;24.864;24.864;24.864;24.864;24.834;24.749;24.698;24.661;24.617;24.577;24.549;24.515;24.472;24.431;24.391;24.361;24.318;24.282;24.249;24.213;24.189;24.162;24.118;24.087;24.078;24.059;24.042;24.011;23.993;23.985;23.954;23.952;23.935;23.917;23.915;23.867;23.792;23.764;23.743;23.725;23.703;23.672;23.634;23.602;23.585;23.541;23.519;23.473;23.43;23.388;23.358;23.309;23.273;23.235;23.198;23.156;23.113;23.074;23.048;23.012;22.981;22.952;22.926;22.913;22.882;22.843;22.814;22.803;22.788;22.714;22.661;22.653;22.618;22.597;22.583;22.557;22.527;22.519;22.482;22.466;22.436;22.409;22.378;22.355;22.323;22.299;22.269;22.234;22.218;22.197;22.169;22.151;22.139;22.102;22.074;22.067;22.059;22.003;21.942;21.923;21.892;21.872;21.845;21.808;21.786;21.767;21.754;21.727;21.722;21.696;21.686;21.665;21.635;21.605;21.588;21.555;21.524;21.487;21.465;21.421;21.385;21.362;21.323;21.286;21.257;21.239;21.179;21.114;21.078;21.075;21.062;21.056;21.008;20.984;
28.842;28.816;28.775;28.745;28.744;28.72;28.648;28.563;28.521;28.499;28.442;28.307;28.146;28.084;28.01;27.966;27.894;27.831;27.786;27.721;27.683;27.63;27.598;27.564;27.514;27.485;27.452;27.433;27.41;27.395;27.374;27.355;27.341;27.325;27.308;27.299;27.292;27.281;27.28;27.281;27.231;27.155;27.133;27.136;27.125;27.028;26.903;26.868;26.844;26.806;26.749;26.702;26.659;26.614;26.555;26.494;26.438;26.374;26.286;26.206;26.111;26.001;25.879;25.742;25.639;25.553;25.487;25.439;25.363;25.321;25.265;25.237;25.166;25.095;25.031;24.999;24.994;24.919;24.894;24.865;24.791;24.735;24.666;24.647;24.636;24.629;24.579;24.514;24.469;24.426;24.397;24.349;24.303;24.256;24.225;24.194;24.17;24.182;24.297;24.494;24.739;24.739;24.739;24.739;24.739;24.739;24.739;24.739;24.739;24.739;24.739;24.739;24.739;24.739;24.739;24.739;24.739;24.739;24.739;24.739;24.739;24.84;24.714;24.634;24.598;24.56;24.509;24.477;24.441;24.411;24.377;24.341;24.311;24.278;24.238;24.207;24.174;24.14;24.126;24.099;24.079;24.062;24.046;24.014;24.001;23.984;23.953;23.922;23.906;23.884;23.864;23.854;23.833;23.825;23.786;23.765;23.741;23.712;23.682;23.648;23.615;23.58;23.537;23.504;23.46;23.415;23.37;23.337;23.295;23.254;23.215;23.187;23.149;23.116;23.086;23.025;22.993;22.945;22.917;22.888;22.843;22.797;22.771;22.731;22.711;22.683;22.653;22.621;22.594;22.573;22.551;22.523;22.514;22.487;22.462;22.435;22.415;22.391;22.38;22.351;22.317;22.299;22.288;22.267;22.241;22.224;22.219;22.22;22.189;22.085;22.049;22.023;22.0;21.986;21.944;21.913;21.893;21.865;21.863;21.833;21.816;21.778;21.765;21.743;21.742;21.712;21.692;21.683;21.663;21.646;21.611;21.593;21.574;21.545;21.511;21.496;21.471;21.371;21.259;21.196;21.156;21.103;21.053;20.974;20.931;20.898;20.872;20.839;20.851;20.832;
29.21;29.167;29.039;28.96;28.932;28.897;28.818;28.667;28.605;28.542;28.474;28.399;28.326;28.269;28.208;28.147;28.091;28.044;28.006;27.946;27.913;27.872;27.845;27.817;27.794;27.771;27.76;27.741;27.728;27.721;27.718;27.715;27.709;27.716;27.739;27.681;27.598;27.55;27.555;27.555;27.494;27.377;27.354;27.339;27.316;27.297;27.276;27.259;27.223;27.202;27.167;27.145;27.112;27.073;27.026;26.978;26.918;26.855;26.781;26.7;26.598;26.494;26.376;26.252;26.101;26.006;25.945;25.888;25.828;25.791;25.743;25.718;25.645;25.606;25.551;25.533;25.539;25.493;25.449;25.417;25.375;25.323;25.284;25.225;25.172;25.124;25.065;25.007;24.933;24.887;24.808;24.728;24.643;24.597;24.558;24.528;24.446;24.372;24.335;24.325;24.297;24.256;24.211;24.206;24.199;24.214;24.205;24.183;24.109;24.094;24.085;24.063;24.063;24.105;24.131;24.148;24.181;24.228;24.281;24.349;24.446;24.555;24.595;24.594;24.577;24.524;24.483;24.468;24.429;24.407;24.368;24.34;24.321;24.291;24.269;24.25;24.232;24.188;24.116;24.1;24.078;24.063;24.034;24.026;24.007;23.992;23.97;23.959;23.937;23.922;23.91;23.893;23.875;23.855;23.824;23.806;23.771;23.744;23.715;23.677;23.647;23.602;23.559;23.529;23.497;23.457;23.424;23.403;23.355;23.317;23.284;23.178;23.128;23.104;23.055;23.011;22.972;22.934;22.907;22.865;22.828;22.791;22.765;22.725;22.693;22.663;22.626;22.603;22.569;22.545;22.517;22.498;22.484;22.458;22.449;22.424;22.409;22.397;22.384;22.349;22.31;22.276;22.252;22.232;22.189;22.147;22.129;22.111;22.085;22.069;22.042;22.028;21.999;21.981;21.956;21.918;21.899;21.876;21.858;21.825;21.812;21.77;21.767;21.745;21.724;21.72;21.721;21.705;21.652;21.625;21.625;21.607;21.53;21.421;21.367;21.33;21.284;21.224;21.167;21.121;21.064;21.015;20.973;20.944;20.909;20.867;20.849;20.833;20.819;20.82;
28.653;28.603;28.523;28.454;28.403;28.333;28.275;28.213;28.132;28.062;27.983;27.917;27.86;27.788;27.737;27.68;27.626;27.583;27.544;27.517;27.475;27.452;27.426;27.414;27.41;27.405;27.37;27.367;27.376;27.373;27.324;27.212;27.151;27.143;27.121;27.095;27.053;27.035;27.016;26.999;26.983;26.955;26.95;26.936;26.922;26.904;26.894;26.87;26.857;26.837;26.811;26.784;26.747;26.71;26.677;26.62;26.552;26.495;26.412;26.327;26.227;26.111;25.975;25.817;25.636;25.479;25.431;25.357;25.289;25.259;25.222;25.206;25.136;25.075;25.036;25.018;24.955;24.895;24.837;24.789;24.726;24.65;24.577;24.508;24.462;24.435;24.357;24.276;24.193;24.162;24.125;24.058;23.991;23.982;23.971;23.948;23.899;23.872;23.9;23.931;24.009;24.075;24.201;24.404;24.687;24.687;24.687;24.687;24.687;24.687;24.687;24.687;24.687;24.687;24.687;24.687;24.687;24.687;24.687;24.687;24.687;24.687;24.687;24.687;24.746;24.601;24.536;24.499;24.462;24.433;24.411;24.404;24.348;24.287;24.255;24.229;24.212;24.195;24.176;24.151;24.137;24.113;24.113;24.087;24.07;24.053;24.04;24.013;24.004;23.966;23.964;23.948;23.931;23.911;23.882;23.867;23.826;23.805;23.768;23.737;23.707;23.655;23.611;23.573;23.541;23.495;23.442;23.387;23.339;23.303;23.254;23.212;23.19;23.146;23.098;23.07;23.024;22.988;22.946;22.902;22.87;22.819;22.786;22.754;22.725;22.686;22.656;22.624;22.597;22.584;22.563;22.536;22.541;22.538;22.505;22.427;22.378;22.355;22.337;22.314;22.265;22.252;22.231;22.202;22.191;22.176;22.155;22.148;22.124;22.123;22.087;22.072;22.054;22.031;21.995;21.976;21.955;21.923;21.905;21.886;21.856;21.845;21.82;21.778;21.74;21.727;21.712;21.689;21.591;21.527;21.505;21.458;21.423;21.378;21.339;21.294;21.256;21.212;21.169;21.124;21.071;21.042;21.002;20.966;20.943;20.904;20.897;20.888;20.874;20.88;
28.403;28.344;28.283;28.221;28.161;28.102;28.031;27.962;27.894;27.825;27.765;27.703;27.63;27.586;27.546;27.505;27.458;27.422;27.392;27.383;27.362;27.318;27.298;27.292;27.3;27.279;27.157;27.076;27.051;27.032;27.011;26.977;26.953;26.93;26.923;26.921;26.904;26.903;26.91;26.9;26.919;26.947;26.983;27.02;27.089;27.175;27.274;27.451;27.66;27.878;28.099;28.409;28.83;28.83;28.83;28.83;28.83;27.828;27.009;26.542;26.331;26.189;26.033;25.848;25.639;25.477;25.424;25.381;25.313;25.265;25.215;25.154;25.099;25.032;24.98;24.898;24.82;24.76;24.694;24.644;24.612;24.566;24.478;24.392;24.358;24.319;24.276;24.185;24.13;24.081;24.057;24.021;23.952;23.929;23.909;23.874;23.806;23.753;23.752;23.745;23.74;23.74;23.738;23.765;23.807;23.85;23.919;24.019;24.186;24.438;24.734;24.734;24.734;24.734;24.734;24.734;24.734;24.734;24.734;24.734;24.734;24.734;24.734;24.734;24.734;24.734;24.736;24.527;24.423;24.401;24.36;24.348;24.328;24.304;24.276;24.255;24.245;24.223;24.207;24.182;24.168;24.148;24.146;24.128;24.095;24.078;24.063;24.036;24.034;24.009;23.986;23.962;23.956;23.939;23.919;23.903;23.859;23.783;23.746;23.701;23.671;23.639;23.592;23.56;23.522;23.474;23.433;23.4;23.353;23.315;23.276;23.235;23.189;23.154;23.105;23.07;23.023;22.987;22.94;22.886;22.854;22.817;22.769;22.729;22.698;22.676;22.65;22.628;22.614;22.584;22.498;22.428;22.411;22.384;22.37;22.332;22.326;22.304;22.289;22.269;22.245;22.228;22.204;22.191;22.17;22.164;22.153;22.134;22.118;22.104;22.087;22.069;22.05;22.03;21.998;21.986;21.964;21.943;21.898;21.821;21.783;21.74;21.709;21.674;21.628;21.592;21.549;21.539;21.495;21.46;21.423;21.384;21.347;21.31;21.271;21.238;21.194;21.153;21.106;21.073;21.046;21.016;20.986;20.965;20.947;20.928;20.917;20.911;20.921;20.912;
28.546;28.499;28.439;28.397;28.336;28.28;28.22;28.166;28.11;28.062;28.016;27.966;27.926;27.888;27.865;27.851;27.798;27.734;27.728;27.709;27.706;27.62;27.515;27.494;27.484;27.464;27.448;27.425;27.415;27.397;27.382;27.368;27.349;27.331;27.316;27.308;27.31;27.296;27.294;27.29;27.294;27.282;27.285;27.297;27.306;27.321;27.327;27.331;27.327;27.337;27.265;27.211;27.198;27.169;27.124;27.096;27.045;26.967;26.891;26.794;26.681;26.538;26.363;26.141;25.904;25.742;25.692;25.634;25.564;25.507;25.442;25.382;25.307;25.25;25.203;25.141;25.114;25.044;24.975;24.943;24.914;24.881;24.804;24.735;24.697;24.644;24.605;24.53;24.497;24.462;24.448;24.378;24.321;24.302;24.281;24.261;24.214;24.188;24.175;24.152;24.137;24.122;24.088;24.051;24.05;24.04;24.011;23.993;23.984;23.982;23.968;23.95;23.918;23.936;23.935;23.944;23.933;23.964;23.976;24.02;24.035;24.076;24.14;24.196;24.288;24.394;24.54;24.648;24.576;24.496;24.465;24.457;24.422;24.372;24.324;24.31;24.281;24.271;24.248;24.228;24.2;24.186;24.163;24.161;24.127;24.114;24.078;24.072;24.063;24.041;24.007;23.99;23.934;23.897;23.856;23.823;23.793;23.769;23.735;23.688;23.65;23.621;23.595;23.562;23.528;23.495;23.455;23.412;23.369;23.333;23.269;23.24;23.208;23.167;23.126;23.088;23.05;23.018;22.978;22.948;22.905;22.855;22.796;22.755;22.724;22.669;22.583;22.547;22.515;22.483;22.458;22.427;22.393;22.385;22.36;22.355;22.331;22.317;22.289;22.28;22.246;22.228;22.221;22.2;22.179;22.171;22.166;22.166;22.147;22.134;22.104;22.092;22.073;22.047;21.978;21.926;21.894;21.863;21.821;21.776;21.732;21.699;21.663;21.622;21.583;21.548;21.509;21.471;21.437;21.4;21.366;21.333;21.293;21.271;21.237;21.21;21.183;21.152;21.116;21.1;21.081;21.079;21.062;21.011;20.977;20.982;20.991;20.996;20.97;20.956;
28.45;28.406;28.364;28.31;28.278;28.247;28.21;28.155;28.112;28.096;28.089;28.007;27.887;27.816;27.8;27.776;27.715;27.638;27.616;27.591;27.57;27.557;27.533;27.523;27.511;27.501;27.489;27.474;27.453;27.444;27.428;27.417;27.392;27.397;27.382;27.373;27.364;27.38;27.373;27.378;27.382;27.388;27.399;27.398;27.413;27.394;27.361;27.367;27.358;27.348;27.327;27.323;27.303;27.274;27.248;27.202;27.149;27.07;26.987;26.901;26.756;26.602;26.409;26.151;25.873;25.661;25.6;25.552;25.479;25.44;25.384;25.341;25.277;25.221;25.189;25.116;25.072;25.0;24.943;24.915;24.859;24.813;24.739;24.667;24.656;24.622;24.56;24.502;24.46;24.422;24.405;24.377;24.328;24.302;24.28;24.25;24.211;24.181;24.146;24.167;24.146;24.121;24.109;24.107;24.105;24.096;24.07;24.036;24.032;24.032;24.014;23.997;23.982;23.977;23.973;23.967;23.966;23.964;23.987;24.003;24.01;24.026;24.058;24.075;24.13;24.194;24.279;24.392;24.524;24.573;24.619;24.506;24.464;24.435;24.413;24.398;24.373;24.355;24.33;24.319;24.294;24.275;24.241;24.2;24.163;24.144;24.118;24.077;24.052;24.009;23.985;23.949;23.923;23.888;23.862;23.824;23.79;23.762;23.734;23.701;23.678;23.639;23.621;23.586;23.564;23.531;23.487;23.456;23.412;23.372;23.333;23.3;23.261;23.242;23.21;23.157;23.098;23.033;22.994;22.946;22.915;22.854;22.797;22.744;22.7;22.651;22.62;22.585;22.536;22.525;22.479;22.453;22.433;22.413;22.4;22.387;22.361;22.336;22.329;22.301;22.289;22.27;22.258;22.268;22.245;22.234;22.197;22.187;22.179;22.152;22.101;22.079;22.053;22.018;21.988;21.957;21.92;21.875;21.834;21.802;21.763;21.717;21.667;21.631;21.593;21.552;21.521;21.496;21.456;21.425;21.409;21.392;21.37;21.354;21.323;21.318;21.315;21.265;21.15;21.101;21.095;21.091;21.076;21.033;21.023;21.014;21.005;21.002;21.002;21.002;
28.44;28.398;28.337;28.276;28.268;28.256;28.213;28.049;27.96;27.921;27.895;27.858;27.809;27.769;27.745;27.718;27.699;27.671;27.668;27.651;27.644;27.63;27.608;27.616;27.597;27.569;27.562;27.557;27.543;27.532;27.524;27.508;27.514;27.515;27.505;27.493;27.482;27.478;27.485;27.495;27.505;27.484;27.501;27.494;27.5;27.501;27.489;27.477;27.482;27.472;27.464;27.448;27.428;27.388;27.354;27.308;27.243;27.162;27.066;26.948;26.795;26.624;26.393;26.112;25.811;25.571;25.514;25.479;25.431;25.386;25.31;25.271;25.203;25.142;25.09;25.062;25.0;24.937;24.874;24.823;24.798;24.749;24.691;24.638;24.617;24.605;24.563;24.531;24.488;24.433;24.358;24.317;24.276;24.244;24.235;24.226;24.21;24.187;24.199;24.196;24.196;24.182;24.177;24.177;24.155;24.145;24.127;24.106;24.079;24.076;24.044;24.013;23.998;23.991;23.99;23.966;23.949;23.916;23.928;23.925;23.911;23.9;23.898;23.942;23.968;23.971;24.017;24.054;24.095;24.158;24.281;24.373;24.464;24.483;24.464;24.422;24.414;24.382;24.357;24.324;24.286;24.26;24.224;24.192;24.159;24.133;24.105;24.064;24.033;23.996;23.966;23.943;23.904;23.86;23.839;23.805;23.778;23.746;23.718;23.694;23.682;23.657;23.639;23.62;23.596;23.585;23.544;23.499;23.458;23.419;23.383;23.337;23.288;23.247;23.193;23.159;23.123;23.054;23.012;22.965;22.919;22.866;22.837;22.769;22.73;22.687;22.639;22.599;22.572;22.539;22.508;22.479;22.459;22.439;22.425;22.407;22.397;22.393;22.381;22.364;22.307;22.261;22.244;22.232;22.212;22.194;22.171;22.154;22.145;22.12;22.091;22.074;22.052;22.001;21.984;21.948;21.901;21.858;21.813;21.778;21.73;21.704;21.662;21.611;21.587;21.551;21.526;21.503;21.458;21.429;21.413;21.4;21.382;21.278;21.212;21.183;21.164;21.14;21.125;21.1;21.097;21.097;21.09;21.087;21.084;21.095;21.088;21.083;21.083;21.076;
28.363;28.323;28.219;28.139;28.101;28.058;28.034;27.991;27.951;27.915;27.892;27.87;27.847;27.828;27.815;27.796;27.791;27.765;27.755;27.753;27.741;27.727;27.724;27.708;27.696;27.686;27.687;27.686;27.684;27.683;27.666;27.643;27.628;27.618;27.625;27.624;27.637;27.641;27.644;27.642;27.646;27.641;27.646;27.654;27.657;27.659;27.636;27.632;27.614;27.594;27.57;27.546;27.52;27.483;27.44;27.383;27.314;27.222;27.107;26.962;26.802;26.596;26.319;26.005;25.691;25.526;25.467;25.406;25.357;25.306;25.289;25.241;25.173;25.127;25.079;25.036;24.993;24.926;24.863;24.817;24.779;24.718;24.66;24.629;24.583;24.55;24.493;24.451;24.414;24.388;24.354;24.331;24.314;24.297;24.298;24.293;24.275;24.262;24.269;24.263;24.261;24.259;24.239;24.235;24.222;24.211;24.201;24.181;24.171;24.159;24.137;24.128;24.105;24.066;23.98;23.944;23.91;23.875;23.86;23.85;23.831;23.805;23.795;23.796;23.807;23.849;23.856;23.909;23.976;24.075;24.175;24.333;24.513;24.624;24.519;24.457;24.429;24.408;24.372;24.339;24.305;24.255;24.235;24.198;24.158;24.127;24.089;24.059;24.014;23.983;23.955;23.919;23.884;23.855;23.835;23.81;23.782;23.762;23.741;23.727;23.735;23.701;23.632;23.586;23.571;23.55;23.525;23.484;23.452;23.417;23.39;23.355;23.315;23.266;23.22;23.177;23.124;23.082;23.026;22.988;22.952;22.879;22.842;22.794;22.753;22.713;22.674;22.63;22.599;22.573;22.545;22.53;22.507;22.514;22.479;22.418;22.373;22.362;22.341;22.318;22.292;22.269;22.259;22.237;22.219;22.206;22.185;22.166;22.154;22.129;22.109;22.086;22.06;22.021;21.998;21.963;21.938;21.906;21.874;21.846;21.809;21.789;21.764;21.653;21.587;21.545;21.519;21.494;21.426;21.352;21.34;21.311;21.298;21.273;21.249;21.223;21.212;21.195;21.187;21.175;21.173;21.168;21.169;21.164;21.175;21.161;21.145;21.162;21.155;21.155;
28.287;28.247;28.208;28.176;28.135;28.102;28.077;28.05;28.028;28.005;27.986;27.966;27.955;27.937;27.92;27.906;27.896;27.899;27.88;27.877;27.859;27.869;27.884;27.884;27.886;27.882;27.86;27.834;27.826;27.82;27.813;27.807;27.81;27.819;27.822;27.826;27.832;27.831;27.831;27.826;27.826;27.843;27.826;27.808;27.796;27.777;27.761;27.748;27.728;27.693;27.684;27.678;27.661;27.628;27.583;27.502;27.414;27.316;27.2;27.05;26.826;26.559;26.259;25.913;25.612;25.495;25.467;25.406;25.358;25.324;25.28;25.252;25.187;25.141;25.095;25.036;24.976;24.921;24.865;24.814;24.777;24.724;24.674;24.631;24.597;24.564;24.524;24.493;24.469;24.427;24.421;24.402;24.379;24.385;24.372;24.36;24.353;24.346;24.34;24.341;24.333;24.318;24.302;24.291;24.284;24.259;24.237;24.212;24.179;24.145;24.115;24.075;24.042;24.003;23.976;23.961;23.925;23.905;23.882;23.875;23.88;23.861;23.876;23.916;23.992;24.056;24.131;24.255;24.451;24.686;24.96;24.96;24.96;24.814;24.617;24.501;24.439;24.397;24.374;24.324;24.293;24.25;24.218;24.189;24.149;24.103;24.078;24.04;24.02;23.978;23.959;23.925;23.892;23.845;23.819;23.813;23.801;23.726;23.677;23.665;23.633;23.623;23.598;23.587;23.565;23.547;23.521;23.497;23.461;23.415;23.384;23.355;23.317;23.278;23.236;23.194;23.132;23.097;23.054;23.007;22.947;22.922;22.883;22.828;22.793;22.753;22.712;22.688;22.653;22.622;22.585;22.526;22.499;22.473;22.447;22.431;22.413;22.386;22.363;22.339;22.326;22.298;22.277;22.264;22.243;22.212;22.198;22.183;22.158;22.134;22.122;22.101;22.086;22.056;22.015;21.991;21.963;21.942;21.896;21.797;21.718;21.675;21.642;21.6;21.551;21.514;21.483;21.452;21.431;21.396;21.377;21.353;21.33;21.316;21.296;21.268;21.271;21.257;21.26;21.254;21.254;21.255;21.265;21.281;21.287;21.304;21.318;21.341;21.33;21.299;
28.384;28.341;28.305;28.271;28.24;28.215;28.187;28.158;28.141;28.12;28.098;28.089;28.085;28.075;28.072;28.052;28.054;28.079;28.078;28.072;28.061;28.064;28.049;28.043;28.028;28.021;28.01;28.011;27.998;27.998;27.995;27.991;28.0;27.994;28.0;27.992;28.006;27.995;27.998;27.989;27.981;27.998;27.998;27.973;27.954;27.923;27.913;27.903;27.869;27.84;27.81;27.754;27.71;27.655;27.601;27.532;27.445;27.33;27.212;27.057;26.854;26.617;26.329;25.966;25.616;25.529;25.502;25.467;25.425;25.384;25.349;25.307;25.245;25.208;25.169;25.129;25.066;25.018;24.992;24.942;24.907;24.868;24.843;24.803;24.766;24.737;24.691;24.666;24.649;24.619;24.595;24.573;24.554;24.55;24.543;24.53;24.532;24.523;24.509;24.515;24.474;24.466;24.454;24.433;24.39;24.364;24.337;24.294;24.257;24.223;24.199;24.152;24.099;24.059;24.021;24.005;23.956;23.904;23.869;23.843;23.806;23.774;23.752;23.743;23.749;23.739;23.716;23.728;23.763;23.818;23.862;23.927;24.035;24.182;24.335;24.41;24.364;24.349;24.371;24.345;24.309;24.267;24.242;24.208;24.191;24.161;24.155;24.062;23.992;23.952;23.912;23.881;23.838;23.79;23.765;23.732;23.716;23.698;23.682;23.646;23.635;23.611;23.587;23.583;23.555;23.532;23.512;23.486;23.452;23.43;23.395;23.365;23.32;23.304;23.258;23.229;23.184;23.147;23.098;23.07;23.036;22.958;22.89;22.849;22.815;22.782;22.736;22.696;22.667;22.634;22.595;22.573;22.54;22.517;22.492;22.47;22.435;22.421;22.397;22.375;22.35;22.319;22.3;22.274;22.268;22.239;22.218;22.208;22.203;22.164;22.134;22.092;22.083;22.055;21.988;21.93;21.88;21.847;21.802;21.77;21.73;21.693;21.653;21.61;21.58;21.554;21.517;21.488;21.464;21.439;21.411;21.404;21.401;21.385;21.373;21.355;21.345;21.359;21.342;21.337;21.343;21.36;21.354;21.306;21.268;21.266;21.257;21.263;21.269;21.259;
28.491;28.461;28.428;28.411;28.368;28.333;28.31;28.312;28.325;28.315;28.295;28.292;28.273;28.269;28.258;28.252;28.249;28.252;28.249;28.237;28.245;28.226;28.216;28.208;28.197;28.19;28.188;28.189;28.185;28.185;28.189;28.188;28.196;28.198;28.191;28.179;28.203;28.215;28.23;28.219;28.204;28.167;28.145;28.122;28.098;28.06;28.028;27.993;27.957;27.912;27.871;27.825;27.782;27.715;27.655;27.581;27.497;27.386;27.267;27.118;26.939;26.718;26.438;26.077;25.705;25.597;25.563;25.527;25.498;25.459;25.442;25.394;25.335;25.316;25.274;25.238;25.206;25.179;25.154;25.134;25.093;25.016;24.993;24.972;24.937;24.9;24.849;24.849;24.798;24.784;24.76;24.745;24.732;24.729;24.721;24.679;24.662;24.647;24.625;24.604;24.587;24.557;24.538;24.501;24.462;24.428;24.398;24.351;24.318;24.284;24.235;24.18;24.132;24.093;24.044;24.016;23.965;23.917;23.891;23.875;23.835;23.794;23.761;23.759;23.743;23.726;23.704;23.695;23.709;23.733;23.753;23.796;23.881;23.982;24.116;24.261;24.364;24.337;24.334;24.349;24.325;24.298;24.261;24.161;24.102;24.06;24.034;23.986;23.956;23.912;23.88;23.859;23.825;23.794;23.771;23.749;23.726;23.703;23.677;23.65;23.629;23.617;23.581;23.568;23.552;23.542;23.517;23.489;23.466;23.441;23.424;23.393;23.344;23.3;23.276;23.245;23.19;23.12;23.081;23.033;22.991;22.953;22.92;22.873;22.834;22.806;22.775;22.744;22.705;22.671;22.638;22.615;22.593;22.559;22.541;22.513;22.489;22.47;22.443;22.409;22.372;22.379;22.354;22.333;22.299;22.24;22.204;22.173;22.159;22.134;22.062;22.038;22.01;21.976;21.942;21.911;21.882;21.857;21.819;21.78;21.736;21.714;21.677;21.646;21.625;21.589;21.567;21.542;21.525;21.515;21.494;21.484;21.484;21.464;21.448;21.441;21.443;21.425;21.384;21.335;21.318;21.314;21.309;21.296;21.279;21.273;21.259;21.254;21.244;21.248;
